[aaudio.hw_burst_min_usec]: [2000]
[ro.boot.avb_version]: [1.3]
[ro.boot.baseband]: [msm]
[ro.boot.boot_devices]: [soc/1d84000.ufshc]
[ro.boot.bootdevice]: [1d84000.ufshc]
[ro.boot.bootreason]: [reboot,ota]
[ro.boot.display_ap_spr]: [0]
[ro.boot.dp]: [0x20]
[ro.boot.dtb_idx]: [2]
[ro.boot.dtbo_idx]: [0]
[ro.boot.dynamic_partitions]: [true]
[ro.boot.flash.locked]: [1]
[ro.boot.force_normal_boot]: [0]
[ro.boot.fstab_suffix]: [default]
[ro.boot.hardware]: [qcom]
[ro.boot.hardware.cpu.pagesize]: [4096]
[ro.boot.hardware.sku]: [popsicle]
[ro.boot.hwc]: [CN]
[ro.boot.hwlevel]: [MP]
[ro.boot.hwversion]: [1.9.0]
[ro.boot.hypervisor.oemvm_dtbo_idx]: [1]
[ro.boot.hypervisor.protected_vm.supported]: [true]
[ro.boot.hypervisor.tuivm_dtbo_idx]: [0]
[ro.boot.hypervisor.version]: [gunyah]
[ro.boot.keymaster]: [1]
[ro.boot.load_modules_parallel]: [true]
[ro.boot.memcg]: [1]
[ro.boot.panel_cell_id]: [AGZ555R047AE4]
[ro.boot.product.hardware.sku]: [popsicle]
[ro.boot.product.vendor.sku]: [canoe]
[ro.boot.ramdump]: [disable]
[ro.boot.rpmbstatus]: [19]
[ro.boot.sec_cell_id]: [A32556M042EB8]
[ro.boot.secureboot]: [1]
[ro.boot.serialconsole]: [0]
[ro.boot.serialno]: [dac7f16]
[ro.boot.slot_suffix]: [_b]
[ro.boot.usbcontroller]: [a600000.dwc3]
[ro.boot.uwbcountrycode]: [US]
[ro.boot.vbmeta.avb_version]: [1.3]
[ro.boot.vbmeta.boot.digest]: [581afb21e9ace33a91d973c606e13f3786a9385ed8eefd931eb4dc9bc21e940a]
[ro.boot.vbmeta.boot.hash_alg]: [sha256]
[ro.boot.vbmeta.device]: [PARTUUID=c5350d31-c9b9-a5c8-1f53-32697eee2563]
[ro.boot.vbmeta.device_state]: [locked]
[ro.boot.vbmeta.digest]: [eb6ba8b9ec1c9bb4c9296726c7700f8e8ea1d138af5da311419389826e117c98]
[ro.boot.vbmeta.dtbo.digest]: [827f79788068fe812a4d0aa692e622ee26af1c3fb6263047c05f51ba20f6d18b]
[ro.boot.vbmeta.dtbo.hash_alg]: [sha256]
[ro.boot.vbmeta.hash_alg]: [sha256]
[ro.boot.vbmeta.init_boot.digest]: [87038494d3f7c5655f69621ecca57d12ce06ac3bd3c087e05779d7b1ec1c3e58]
[ro.boot.vbmeta.init_boot.hash_alg]: [sha256]
[ro.boot.vbmeta.public_key_digest]: [e5c32182629bfa8657708e8cad3e3ef83c9764594a213f8a8824e06386b9c5e1]
[ro.boot.vbmeta.pvmfw.digest]: [4ff2e1953e226418130cf70ea3df992a2cb1aefc827d8d7bc5c96a7ab043a4d7]
[ro.boot.vbmeta.pvmfw.hash_alg]: [sha256]
[ro.boot.vbmeta.size]: [17984]
[ro.boot.vbmeta.vendor_boot.digest]: [b2971d184ea4beefaa1f5d1e91a48fae40abb8e4a99571ee22f89de6e6d89785]
[ro.boot.vbmeta.vendor_boot.hash_alg]: [sha256]
[ro.boot.vendor.qspa]: [true]
[ro.boot.vendor.qspa.audio]: [enabled]
[ro.boot.vendor.qspa.camera]: [enabled]
[ro.boot.vendor.qspa.comp]: [enabled]
[ro.boot.vendor.qspa.comp1]: [enabled]
[ro.boot.vendor.qspa.display]: [enabled]
[ro.boot.vendor.qspa.display1]: [enabled]
[ro.boot.vendor.qspa.eva]: [enabled]
[ro.boot.vendor.qspa.gpu]: [enabled]
[ro.boot.vendor.qspa.modem]: [enabled]
[ro.boot.vendor.qspa.nav]: [enabled]
[ro.boot.vendor.qspa.npu]: [enabled]
[ro.boot.vendor.qspa.nsp]: [enabled]
[ro.boot.vendor.qspa.sensors]: [enabled]
[ro.boot.vendor.qspa.spss]: [enabled]
[ro.boot.vendor.qspa.video]: [enabled]
[ro.boot.vendor.qspa.wlan]: [enabled]
[ro.boot.verifiedbootstate]: [green]
[ro.boot.veritymode]: [enforcing]
[ro.boot.veritymode.managed]: [yes]
[ro.bootimage.build.date]: [Wed Oct  1 02:00:52 CST 2025]
[ro.bootimage.build.date.utc]: [1759255252]
[ro.bootimage.build.fingerprint]: [Xiaomi/popsicle/popsicle:16/BQ2A.250705.001-BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.bootimage.build.id]: [BQ2A.250705.001-BP2A.250605.031.A3]
[ro.bootimage.build.tags]: [release-keys]
[ro.bootimage.build.type]: [user]
[ro.bootimage.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.bootimage.build.version.release]: [16]
[ro.bootimage.build.version.release_or_codename]: [16]
[ro.bootimage.build.version.sdk]: [36]
[ro.bootimage.build.version.sdk_full]: [36.0]
[ro.bootloader]: [unknown]
[ro.bootmode]: [unknown]
[ro.build.ab_update]: [true]
[ro.build.backported_fixes.alias_bitset.long_list]: [18]
[ro.build.characteristics]: [nosdcard]
[ro.build.date]: [Wed Oct  1 01:33:18 CST 2025]
[ro.build.date.utc]: [1759253598]
[ro.build.description]: [missi-user 16 BP2A.250605.031.A3 OS3.0.16.0.WPBCNXM release-keys]
[ro.build.display.id]: [BP2A.250605.031.A3]
[ro.build.fingerprint]: [Xiaomi/popsicle/popsicle:16/BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.build.flavor]: [missi-user]
[ro.build.hardware.version]: [V1]
[ro.build.host]: [pangu-build-component-system-807505-2w6l4-9pfmx-nb950]
[ro.build.id]: [BP2A.250605.031.A3]
[ro.build.product]: [missi]
[ro.build.tags]: [release-keys]
[ro.build.type]: [user]
[ro.build.user]: [builder]
[ro.build.version.all_codenames]: [REL]
[ro.build.version.base_os]: []
[ro.build.version.codename]: [REL]
[ro.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.build.version.known_codenames]: [Base,Base11,Cupcake,Donut,Eclair,Eclair01,EclairMr1,Froyo,Gingerbread,GingerbreadMr1,Honeycomb,HoneycombMr1,HoneycombMr2,IceCreamSandwich,IceCreamSandwichMr1,JellyBean,JellyBeanMr1,JellyBeanMr2,Kitkat,KitkatWatch,Lollipop,LollipopMr1,M,N,NMr1,O,OMr1,P,Q,R,S,Sv2,Tiramisu,UpsideDownCake,VanillaIceCream,Baklava]
[ro.build.version.min_supported_target_sdk]: [28]
[ro.build.version.preview_sdk]: [0]
[ro.build.version.preview_sdk_fingerprint]: [REL]
[ro.build.version.release]: [16]
[ro.build.version.release_or_codename]: [16]
[ro.build.version.release_or_preview_display]: [16]
[ro.build.version.sdk]: [36]
[ro.build.version.sdk_full]: [36.0]
[ro.build.version.security_patch]: [2025-09-01]
[ro.camera.disableHeicUltraHDR]: [true]
[ro.camera.enableCamera1MaxZsl]: [1]
[ro.camerax.extensions.enabled]: [true]
[ro.carrier]: [unknown]
[ro.carrier.name]: [ct]
[ro.com.android.dataroaming]: [false]
[ro.com.android.mobiledata]: [false]
[ro.com.google.clientidbase]: [android-xiaomi]
[ro.com.google.clientidbase.ms]: [android-xiaomi]
[ro.config.alarm_alert]: [Alarm_Classic.ogg]
[ro.config.alarm_vol_steps]: [15]
[ro.config.isolated_compilation_enabled]: [true]
[ro.config.media_vol_default]: [100]
[ro.config.media_vol_steps]: [150]
[ro.config.miui_activity_embedding_enable]: [true]
[ro.config.miui_orientation_projection_enable]: [true]
[ro.config.notification_sound]: [unknown]
[ro.config.ringtone]: [unknown]
[ro.config.system_vol_steps]: [15]
[ro.config.vc_call_vol_steps]: [11]
[ro.control_privapp_permissions]: [enforce]
[ro.cp_system_other_odex]: [0]
[ro.crypto.metadata.enabled]: [true]
[ro.crypto.metadata_init_delete_all_keys.enabled]: [false]
[ro.crypto.state]: [encrypted]
[ro.crypto.type]: [file]
[ro.dalvik.vm.enable_uffd_gc]: [false]
[ro.dalvik.vm.native.bridge]: [0]
[ro.debuggable]: [0]
[ro.display.enable_pwm_switch]: [true]
[ro.display.move_frame_rate_strategy_up]: [true]
[ro.display.screen_type]: [1]
[ro.force.debuggable]: [0]
[ro.fota.oem]: [Xiaomi]
[ro.frp.pst]: [/dev/block/bootdevice/by-name/frp]
[ro.fuse.bpf.is_running]: [true]
[ro.gfx.driver.1]: [com.qualcomm.qti.gpudrivers.canoe.api36]
[ro.hardware]: [qcom]
[ro.hardware.egl]: [adreno]
[ro.hardware.fp.fod]: [true]
[ro.hardware.fp.fod.c]: [true]
[ro.hardware.fp.fod.touch.ctl.version]: [2.0]
[ro.hardware.fp.mievent]: [true]
[ro.hardware.keystore_desede]: [true]
[ro.hardware.vulkan]: [adreno]
[ro.hwui.drop_shadow_cache_size]: [6]
[ro.hwui.gradient_cache_size]: [1]
[ro.hwui.layer_cache_size]: [48]
[ro.hwui.max_texture_allocation_size]: [209715200]
[ro.hwui.path_cache_size]: [32]
[ro.hwui.r_buffer_cache_size]: [8]
[ro.hwui.text_large_cache_height]: [1024]
[ro.hwui.text_large_cache_width]: [2048]
[ro.hwui.text_small_cache_height]: [1024]
[ro.hwui.text_small_cache_width]: [1024]
[ro.hwui.texture_cache_flushrate]: [0.4]
[ro.hwui.texture_cache_size]: [72]
[ro.hwui.use_vulkan]: [true]
[ro.kernel.qemu.gles]: [0]
[ro.kernel.version]: [6.12]
[ro.launcher.blur.appLaunch]: [0]
[ro.llndk.api_level]: [202504]
[ro.logd.size]: [2M]
[ro.logd.size.stats]: [64K]
[ro.malloc.impl]: [jemalloc]
[ro.media.recorder-max-base-layer-fps]: [60]
[ro.media.xml_variant.codecs]: [_canoe_v2]
[ro.media.xml_variant.codecs_performance]: [_canoe_v2]
[ro.mediaserver.64b.enable]: [true]
[ro.mi.development]: []
[ro.mi.os.custfeatureresolve]: [true]
[ro.mi.os.soc.vendor]: [qcom]
[ro.mi.os.version.code]: [3]
[ro.mi.os.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.mi.os.version.name]: [OS3.0]
[ro.mi.os.version.publish]: [true]
[ro.millet.netlink]: [31]
[ro.miui.affinity.sfre]: [0-5]
[ro.miui.affinity.sfui]: [0-5]
[ro.miui.allow_app_playbackcapture]: [true]
[ro.miui.audio.karaoke.suppot.lowlatency]: [true]
[ro.miui.audio.support.BleSpatializer]: [true]
[ro.miui.block_device_path]: [/dev/block/bootdevice/by-name]
[ro.miui.build.region]: [cn]
[ro.miui.business.version]: [popsicle.cn_chinatelecom.1.1.0034]
[ro.miui.cust_dm_path]: [/dev/block/dm-79]
[ro.miui.cust_erofs]: [1]
[ro.miui.cust_hardware]: [V1]
[ro.miui.cust_img_path]: [/data/preinstall/cust.img]
[ro.miui.cust_variant]: [cn_chinatelecom]
[ro.miui.enable_cloud_verify]: [true]
[ro.miui.has_cust_partition]: [true]
[ro.miui.has_gmscore]: [1]
[ro.miui.has_security_keyboard]: [1]
[ro.miui.mcc]: [9460]
[ro.miui.mnc]: [9003]
[ro.miui.notch]: [1]
[ro.miui.preinstall_to_data]: [1]
[ro.miui.product.home]: [com.miui.home]
[ro.miui.product_to_cust]: [1]
[ro.miui.region]: [CN]
[ro.miui.remove_uri_80_flag]: [1]
[ro.miui.restrict_imei]: [1]
[ro.miui.sensor.fov.factor]: [1.2]
[ro.miui.sensor.fov_back.factor]: [1.5]
[ro.miui.shell_anim_enable_fcb]: [true]
[ro.miui.special.aod.mask]: [0.57]
[ro.miui.support.aon.facev2]: [1]
[ro.miui.support.aon.flare]: [1]
[ro.miui.support.aon.qrcode]: [1]
[ro.miui.support.aon.qrcodev2]: [1]
[ro.miui.support.aon.statichand]: [1]
[ro.miui.support.back.fov]: [1]
[ro.miui.support.light.fov]: [1]
[ro.miui.support.light.virtualals.aon]: [1]
[ro.miui.support.system.app.uninstall.v2]: [true]
[ro.miui.support_audiorecord_compress]: [true]
[ro.miui.support_miui_ime_bottom]: [1]
[ro.miui.support_submix_multichannel]: [true]
[ro.miui.ui.font.animation]: [disable]
[ro.miui.ui.font.mi_font_path]: [/system/fonts/MiSansVF.ttf]
[ro.miui.ui.font.theme_apply]: [true]
[ro.miui.ui.font.version]: [3]
[ro.miui.ui.fonttype]: [mipro]
[ro.miui.ui.version.code]: [816]
[ro.miui.ui.version.name]: [V816]
[ro.miui.vicegwsd]: [true]
[ro.netflix.bsp_rev]: [Q8850-41474-1]
[ro.nfc.port]: [I2C]
[ro.nnapi.extensions.deny_on_product]: [true]
[ro.odm.build.date]: [Wed Oct  1 02:00:52 CST 2025]
[ro.odm.build.date.utc]: [1759255252]
[ro.odm.build.fingerprint]: [Xiaomi/popsicle/popsicle:16/BQ2A.250705.001-BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.odm.build.media_performance_class]: [35]
[ro.odm.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.opengles.version]: [196610]
[ro.postinstall.fstab.prefix]: [/system]
[ro.product.ab_ota_partitions]: [product,pvmfw]
[ro.product.board]: [canoe]
[ro.product.bootimage.brand]: [Xiaomi]
[ro.product.bootimage.cert]: [2509FPN0BC]
[ro.product.bootimage.device]: [popsicle]
[ro.product.bootimage.manufacturer]: [Xiaomi]
[ro.product.bootimage.marketname]: [Xiaomi 17 Pro Max]
[ro.product.bootimage.model]: [2509FPN0BC]
[ro.product.bootimage.name]: [popsicle]
[ro.product.brand]: [Xiaomi]
[ro.product.brand_for_attestation]: [Xiaomi]
[ro.product.build.date]: [Wed Oct  1 01:33:34 CST 2025]
[ro.product.build.date.utc]: [1759253614]
[ro.product.build.fingerprint]: [Xiaomi/popsicle/miproduct:16/BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.product.build.id]: [BP2A.250605.031.A3]
[ro.product.build.no_bionic_page_size_macro]: [true]
[ro.product.build.tags]: [release-keys]
[ro.product.build.type]: [user]
[ro.product.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.product.build.version.release]: [16]
[ro.product.build.version.release_or_codename]: [16]
[ro.product.build.version.sdk]: [36]
[ro.product.build.version.sdk_full]: [36.0]
[ro.product.camera.livephoto.support]: [3]
[ro.product.cert]: [2509FPN0BC]
[ro.product.cpu.abi]: [arm64-v8a]
[ro.product.cpu.abilist]: [arm64-v8a]
[ro.product.cpu.abilist32]: []
[ro.product.cpu.abilist64]: [arm64-v8a]
[ro.product.cpu.pagesize.max]: [16384]
[ro.product.device]: [popsicle]
[ro.product.device_for_attestation]: [popsicle]
[ro.product.first_api_level]: [36]
[ro.product.locale]: [zh-CN]
[ro.product.manufacturer]: [Xiaomi]
[ro.product.manufacturer_for_attestation]: [Xiaomi]
[ro.product.marketname]: [Xiaomi 17 Pro Max]
[ro.product.mod_device]: [popsicle]
[ro.product.model]: [2509FPN0BC]
[ro.product.model_for_attestation]: [2509FPN0BC]
[ro.product.name]: [popsicle]
[ro.product.name_for_attestation]: [popsicle]
[ro.product.odm.brand]: [Xiaomi]
[ro.product.odm.cert]: [2509FPN0BC]
[ro.product.odm.device]: [popsicle]
[ro.product.odm.manufacturer]: [Xiaomi]
[ro.product.odm.marketname]: [Xiaomi 17 Pro Max]
[ro.product.odm.model]: [2509FPN0BC]
[ro.product.odm.name]: [popsicle]
[ro.product.product.brand]: [Xiaomi]
[ro.product.product.device]: [miproduct]
[ro.product.product.manufacturer]: [QUALCOMM]
[ro.product.product.model]: [miproduct]
[ro.product.product.name]: [miproduct_popsicle]
[ro.product.system.brand]: [Android]
[ro.product.system.device]: [generic]
[ro.product.system.manufacturer]: [Xiaomi]
[ro.product.system.model]: [mainline]
[ro.product.system.name]: [mainline]
[ro.product.system_dlkm.brand]: [Xiaomi]
[ro.product.system_dlkm.cert]: [2509FPN0BC]
[ro.product.system_dlkm.device]: [popsicle]
[ro.product.system_dlkm.manufacturer]: [Xiaomi]
[ro.product.system_dlkm.marketname]: [Xiaomi 17 Pro Max]
[ro.product.system_dlkm.model]: [2509FPN0BC]
[ro.product.system_dlkm.name]: [popsicle]
[ro.product.system_ext.brand]: [Xiaomi]
[ro.product.system_ext.device]: [missi]
[ro.product.system_ext.manufacturer]: [QUALCOMM]
[ro.product.system_ext.model]: [missi]
[ro.product.system_ext.name]: [missi]
[ro.product.vendor.brand]: [Xiaomi]
[ro.product.vendor.device]: [mivendor]
[ro.product.vendor.manufacturer]: [Xiaomi]
[ro.product.vendor.model]: [Xiaomi for arm64]
[ro.product.vendor.name]: [mivendor_sm8850]
[ro.product.vendor_dlkm.brand]: [Xiaomi]
[ro.product.vendor_dlkm.device]: [popsicle]
[ro.product.vendor_dlkm.manufacturer]: [Xiaomi]
[ro.product.vendor_dlkm.model]: [2509FPN0BC]
[ro.product.vendor_dlkm.name]: [popsicle]
[ro.property_service.version]: [2]
[ro.radio.device_type]: [1]
[ro.revision]: [0]
[ro.ril.ap_match_bp.flag]: [TRUE]
[ro.ril.factory_id]: [22]
[ro.ril.miui.imei0]: [865221077864847]
[ro.ril.miui.imei1]: [865221077864854]
[ro.ril.nal]: []
[ro.ril.oem.ctacode]: [553658303P97C0849T1NC]
[ro.ril.oem.imei]: [865221077864847]
[ro.ril.oem.imei1]: [865221077864847]
[ro.ril.oem.imei2]: [865221077864854]
[ro.ril.oem.psno]: [69724/F5WW00366]
[ro.ril.oem.sno]: [D2534D012905]
[ro.ril.operator]: []
[ro.ril.region]: []
[ro.rom.zone]: [1]
[ro.secure]: [1]
[ro.secureboot.devicelock]: [1]
[ro.secureboot.lockstate]: [locked]
[ro.serialno]: [dac7f16]
[ro.sf.lcd_density]: [480]
[ro.sf.lcd_sec_density]: [450]
[ro.soc.manufacturer]: [QTI]
[ro.soc.model]: [SM8850]
[ro.support_one_handed_mode]: [true]
[ro.surface_flinger.clear_slots_with_set_layer_buffer]: [false]
[ro.surface_flinger.force_hwc_copy_for_virtual_displays]: [true]
[ro.surface_flinger.game_default_frame_rate_override]: [60]
[ro.surface_flinger.has_HDR_display]: [true]
[ro.surface_flinger.has_wide_color_display]: [true]
[ro.surface_flinger.max_frame_buffer_acquired_buffers]: [3]
[ro.surface_flinger.max_virtual_display_dimension]: [4096]
[ro.surface_flinger.protected_contents]: [true]
[ro.surface_flinger.set_touch_timer_ms]: [200]
[ro.surface_flinger.supports_background_blur]: [1]
[ro.surface_flinger.use_color_management]: [true]
[ro.surface_flinger.use_content_detection_for_refresh_rate]: [true]
[ro.surface_flinger.wcg_composition_dataspace]: [143261696]
[ro.system.build.date]: [Wed Oct  1 01:33:18 CST 2025]
[ro.system.build.date.utc]: [1759253598]
[ro.system.build.fingerprint]: [Xiaomi/missi/missi:16/BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.system.build.id]: [BP2A.250605.031.A3]
[ro.system.build.tags]: [release-keys]
[ro.system.build.type]: [user]
[ro.system.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.system.build.version.release]: [16]
[ro.system.build.version.release_or_codename]: [16]
[ro.system.build.version.sdk]: [36]
[ro.system.build.version.sdk_full]: [36.0]
[ro.system.product.cpu.abilist]: [arm64-v8a,armeabi-v7a,armeabi]
[ro.system.product.cpu.abilist32]: [armeabi-v7a,armeabi]
[ro.system.product.cpu.abilist64]: [arm64-v8a]
[ro.system_dlkm.build.date]: [Wed Oct  1 02:00:52 CST 2025]
[ro.system_dlkm.build.date.utc]: [1759255252]
[ro.system_dlkm.build.fingerprint]: [Xiaomi/popsicle/popsicle:16/BQ2A.250705.001-BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.system_dlkm.build.id]: [BQ2A.250705.001-BP2A.250605.031.A3]
[ro.system_dlkm.build.tags]: [release-keys]
[ro.system_dlkm.build.type]: [user]
[ro.system_dlkm.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.system_dlkm.build.version.release]: [16]
[ro.system_dlkm.build.version.release_or_codename]: [16]
[ro.system_dlkm.build.version.sdk]: [36]
[ro.system_dlkm.build.version.sdk_full]: [36.0]
[ro.system_ext.build.date]: [Wed Oct  1 01:33:18 CST 2025]
[ro.system_ext.build.date.utc]: [1759253598]
[ro.system_ext.build.fingerprint]: [Xiaomi/missi/missi:16/BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.system_ext.build.id]: [BP2A.250605.031.A3]
[ro.system_ext.build.tags]: [release-keys]
[ro.system_ext.build.type]: [user]
[ro.system_ext.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.system_ext.build.version.release]: [16]
[ro.system_ext.build.version.release_or_codename]: [16]
[ro.system_ext.build.version.sdk]: [36]
[ro.system_ext.build.version.sdk_full]: [36.0]
[ro.telephony.call_ring.multiple]: [false]
[ro.telephony.default_network]: [33,33]
[ro.telephony.sim_slots.count]: [2]
[ro.thermal.iec.enable]: [true]
[ro.treble.enabled]: [true]
[ro.vendor.api_level]: [202504]
[ro.vendor.beluga.c]: [0x4800]
[ro.vendor.beluga.p]: [0x3]
[ro.vendor.beluga.s]: [0x900]
[ro.vendor.beluga.t]: [0x240]
[ro.vendor.build.date]: [Wed Oct  1 01:34:56 CST 2025]
[ro.vendor.build.date.utc]: [1759253696]
[ro.vendor.build.fingerprint]: [Xiaomi/popsicle/popsicle:16/BQ2A.250705.001-BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.vendor.build.id]: [BQ2A.250705.001-BP2A.250605.031.A3]
[ro.vendor.build.security_patch]: [2025-09-01]
[ro.vendor.build.tags]: [release-keys]
[ro.vendor.build.type]: [user]
[ro.vendor.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.vendor.build.version.release]: [16]
[ro.vendor.build.version.release_or_codename]: [16]
[ro.vendor.build.version.sdk]: [36]
[ro.vendor.camera.interpolation.mialgo.support]: [true]
[ro.vendor.display.gallery_darkmode_dither.enable]: [true]
[ro.vendor.display.gppservice.support]: [true]
[ro.vendor.display.hwc_set_backlight]: [1]
[ro.vendor.display.sensortype]: [2]
[ro.vendor.display.uiservice_Promotion.enable]: [true]
[ro.vendor.display.uiservice_bench.enable]: [true]
[ro.vendor.display.uiservice_mispeed.enable]: [true]
[ro.vendor.display.uiservice_tpidle.enable]: [true]
[ro.vendor.display.uiservice_vhigh.enable]: [true]
[ro.vendor.display.uiservice_video.enable]: [true]
[ro.vendor.dynamiccamera.ability_level]: [2]
[ro.vendor.idmgr.initialized]: [true]
[ro.vendor.mi_fake_32bit_support]: [true]
[ro.vendor.mi_support_zygote32_lazyload]: [true]
[ro.vendor.miface.started]: [true]
[ro.vendor.miui.cust_hardware]: [V1]
[ro.vendor.miui.cust_variant]: [cn_chinatelecom]
[ro.vendor.miui.mcc]: [9460]
[ro.vendor.miui.mnc]: [9003]
[ro.vendor.miui.region]: [CN]
[ro.vendor.perf.scroll_opt]: [false]
[ro.vendor.product.cpu.abilist]: [arm64-v8a]
[ro.vendor.product.cpu.abilist32]: []
[ro.vendor.product.cpu.abilist64]: [arm64-v8a]
[ro.vendor.qti.va_aosp.support]: [1]
[ro.vendor.qti.va_odm.support]: [1]
[ro.vendor.touch.touchflinger.enable]: [true]
[ro.vendor.touch.touchscheduler.enable]: [true]
[ro.vendor.touchfeature.type]: [183]
[ro.vendor_dlkm.build.date]: [Wed Oct  1 02:00:52 CST 2025]
[ro.vendor_dlkm.build.date.utc]: [1759255252]
[ro.vendor_dlkm.build.fingerprint]: [Xiaomi/popsicle/popsicle:16/BQ2A.250705.001-BP2A.250605.031.A3/OS3.0.16.0.WPBCNXM:user/release-keys]
[ro.vendor_dlkm.build.id]: [BQ2A.250705.001-BP2A.250605.031.A3]
[ro.vendor_dlkm.build.tags]: [release-keys]
[ro.vendor_dlkm.build.type]: [user]
[ro.vendor_dlkm.build.version.incremental]: [OS3.0.16.0.WPBCNXM]
[ro.vendor_dlkm.build.version.release]: [16]
[ro.vendor_dlkm.build.version.release_or_codename]: [16]
[ro.vendor_dlkm.build.version.sdk]: [36]
[ro.virtual_ab.batch_writes]: [true]
[ro.virtual_ab.compression.enabled]: [true]
[ro.virtual_ab.compression.threads]: [true]
[ro.virtual_ab.compression.xor.enabled]: [true]
[ro.virtual_ab.enabled]: [true]
[ro.virtual_ab.io_uring.enabled]: [false]
[ro.virtual_ab.userspace.snapshots.enabled]: [true]
[ro.wifi.channels]: []
[ro.zygote]: [zygote64]
[screen.time.manage.multi.app]: [true]
[security.perf_harden]: [1]
[selinux.restorecon_recursive]: [/data/misc_ce/999]
[service.offlinelog.bootloader]: [true]
[service.sf.present_timestamp]: [1]
[servicemanager.ready]: [true]
[sys.abreuse.size]: [859832320]
[sys.audio.allow.capture]: [false]
[sys.audio.ceregion]: [true]
[sys.audio.nativeDebugLevel]: [2]
[sys.boot.reason]: [reboot,ota]
[sys.boot.reason.last]: [reboot,update,system-update]
[sys.boot_completed]: [1]
[sys.boot_monitor_completed]: [1]
[sys.bootstat.first_boot_completed]: [1]
[sys.debug.graphic_buffer_maxsize]: [18777600]
[sys.dfcservice.compress.prog]: [0]
[sys.dfcservice.ctrl]: [false]
[sys.dfcservice.enablelog.ctrl]: [false]
[sys.display.rounded_corner_type]: [0]
[sys.displayfeature.entry.enable]: [true]
[sys.displayfeature_hidl]: [false]
[sys.fuse.transcode_enabled]: [true]
[sys.haptic.BCLMode]: [true]
[sys.haptic.alert]: [8,2]
[sys.haptic.boundary_spatial]: [0,2]
[sys.haptic.boundary_time]: [1,2]
[sys.haptic.button_large]: [2,2]
[sys.haptic.button_middle]: [3,2]
[sys.haptic.button_small]: [4,2]
[sys.haptic.demo_first_video_delay]: [0]
[sys.haptic.demo_video_delay]: [100]
[sys.haptic.down]: [5,2]
[sys.haptic.down.normal]: [2]
[sys.haptic.down.strong]: [5]
[sys.haptic.down.weak]: [0]
[sys.haptic.dynamiceffect]: [true]
[sys.haptic.dynamiceffect.richtap]: [true]
[sys.haptic.flick]: [5,2]
[sys.haptic.flick.light]: [7,2]
[sys.haptic.gear_heavy]: [6,2]
[sys.haptic.gear_light]: [5,2]
[sys.haptic.hold]: [4,0]
[sys.haptic.ignoreWhenCamera]: [true]
[sys.haptic.infinitelevel]: [true]
[sys.haptic.intensityforkeyboard]: [true]
[sys.haptic.keyboard]: [7,2]
[sys.haptic.long.press]: [0,1]
[sys.haptic.longVib.notify.camera]: [true]
[sys.haptic.lowPowerMode]: [true]
[sys.haptic.media]: [true]
[sys.haptic.mesh.heavy]: [8,2]
[sys.haptic.mesh.light]: [5,1]
[sys.haptic.mesh.normal]: [5,2]
[sys.haptic.motor]: [linear]
[sys.haptic.onetrack]: [true]
[sys.haptic.pickup]: [2,2]
[sys.haptic.popup.light]: [6,1]
[sys.haptic.popup.normal]: [6,2]
[sys.haptic.runin]: [13]
[sys.haptic.scroll.edge]: [7,0]
[sys.haptic.supportTouchListener]: [true]
[sys.haptic.switch]: [9,2]
[sys.haptic.tap.light]: [5,2]
[sys.haptic.tap.normal]: [3,2]
[sys.haptic.trigger.drawer]: [2,0]
[sys.haptic.version]: [2.0]
[sys.haptic.zaxis_switch]: [9,2]
[sys.hardcoder.registered]: [true]
[sys.init.perf_lsm_hooks]: [1]
[sys.locksettings.protectorid]: [a86091a90649d5f2]
[sys.locksettings.remoteauth.enable]: [true]
[sys.millet.monitor]: [2]
[sys.miui_bpf_ready]: [1]
[sys.mqs.record_count]: [1]
[sys.mqs.recorder.bootmonitor.finish]: [true]
[sys.mqs.recorder.recovery.finish]: [true]
[sys.mqs.recorder.rescueparty.finish]: [true]
[sys.net.support.netprio]: [true]
[sys.network.cronet.qee]: [on]
[sys.network.zerocopy.config.conscrypt]: [1]
[sys.network.zerocopy.config.dp]: [1]
[sys.network.zerocopy.config.okhttp]: [1]
